# 现代汉语语料库汉字频率表
# 语料规模：2000万字 ，只列入出现次数大于5次的字
# 制作：www.cncorpus.org 语料库在线网站
汉字,排名,出现次数,频率（%）,累积频率（%）
坷,3344,99.0,6.0E-4,99.48259999999914
酮,3345,99.0,6.0E-4,99.48199999999913
芜,3346,99.0,6.0E-4,99.48439999999916
赦,3347,99.0,6.0E-4,99.48019999999912
纶,3348,99.0,6.0E-4,99.48139999999913
馋,3349,99.0,6.0E-4,99.48499999999916
沐,3350,99.0,6.0E-4,99.48079999999912
黝,3351,99.0,6.0E-4,99.48379999999915
擒,3352,98.0,6.0E-4,99.49279999999924
捅,3353,98.0,6.0E-4,99.49399999999925
钛,3354,98.0,6.0E-4,99.49219999999923
泵,3355,98.0,6.0E-4,99.49159999999922
哉,3356,98.0,6.0E-4,99.49099999999922
涝,3357,98.0,6.0E-4,99.48559999999917
琶,3358,98.0,6.0E-4,99.49039999999921
蝉,3359,98.0,6.0E-4,99.49339999999924
缆,3360,98.0,6.0E-4,99.4897999999992
傣,3361,98.0,6.0E-4,99.4891999999992
缤,3362,98.0,6.0E-4,99.4885999999992
孜,3363,98.0,6.0E-4,99.48799999999919
彦,3364,98.0,6.0E-4,99.48739999999918
烹,3365,98.0,6.0E-4,99.48679999999918
怅,3366,98.0,6.0E-4,99.48619999999917
砰,3367,97.0,6.0E-4,99.49879999999929
雍,3368,97.0,6.0E-4,99.49459999999925
虞,3369,97.0,6.0E-4,99.49519999999926
嘈,3370,97.0,6.0E-4,99.49579999999926
栓,3371,97.0,6.0E-4,99.49639999999927
胱,3372,97.0,6.0E-4,99.49699999999928
锭,3373,97.0,6.0E-4,99.49759999999928
痉,3374,97.0,6.0E-4,99.49819999999929
卦,3375,96.0,6.0E-4,99.4999999999993
磺,3376,96.0,6.0E-4,99.50059999999931
楠,3377,96.0,6.0E-4,99.50119999999932
辙,3378,96.0,6.0E-4,99.50179999999932
瓢,3379,96.0,6.0E-4,99.50239999999933
漾,3380,96.0,6.0E-4,99.50539999999936
钊,3381,96.0,6.0E-4,99.50299999999933
蟆,3382,96.0,6.0E-4,99.4993999999993
匿,3383,96.0,6.0E-4,99.50359999999934
札,3384,96.0,6.0E-4,99.50419999999934
霎,3385,96.0,6.0E-4,99.50479999999935
瞩,3386,95.0,6.0E-4,99.50599999999936
蘑,3387,95.0,6.0E-4,99.50659999999937
跺,3388,95.0,6.0E-4,99.51139999999941
疡,3389,95.0,6.0E-4,99.50719999999937
螂,3390,95.0,6.0E-4,99.50779999999938
溺,3391,95.0,6.0E-4,99.50839999999938
疹,3392,95.0,6.0E-4,99.50899999999939
缫,3393,95.0,6.0E-4,99.5095999999994
臀,3394,95.0,6.0E-4,99.5101999999994
捍,3395,95.0,6.0E-4,99.5107999999994
皓,3396,94.0,6.0E-4,99.51739999999947
璧,3397,94.0,6.0E-4,99.51679999999946
汛,3398,94.0,6.0E-4,99.51619999999946
惫,3399,94.0,6.0E-4,99.51559999999945
嫦,3400,94.0,6.0E-4,99.51199999999942
瑁,3401,94.0,6.0E-4,99.51499999999945
瘪,3402,94.0,6.0E-4,99.51799999999947
玳,3403,94.0,6.0E-4,99.51439999999944
２,3404,94.0,6.0E-4,99.51379999999943
膳,3405,94.0,6.0E-4,99.51319999999943
骏,3406,94.0,6.0E-4,99.51259999999942
伺,3407,93.0,6.0E-4,99.51859999999948
峦,3408,93.0,6.0E-4,99.5203999999995
疚,3409,93.0,6.0E-4,99.51979999999949
浒,3410,93.0,6.0E-4,99.51919999999949
睬,3411,93.0,6.0E-4,99.52459999999954
呃,3412,93.0,6.0E-4,99.52399999999953
肴,3413,93.0,6.0E-4,99.52339999999953
惘,3414,93.0,6.0E-4,99.52279999999952
搀,3415,93.0,6.0E-4,99.52219999999951
涧,3416,93.0,6.0E-4,99.52159999999951
糠,3417,93.0,6.0E-4,99.5209999999995
澎,3418,92.0,6.0E-4,99.52759999999957
囤,3419,92.0,6.0E-4,99.52639999999955
祺,3420,92.0,6.0E-4,99.5317999999996
涎,3421,92.0,6.0E-4,99.52699999999956
拯,3422,92.0,6.0E-4,99.52519999999954
殉,3423,92.0,6.0E-4,99.52819999999957
蜒,3424,92.0,6.0E-4,99.52879999999958
怠,3425,92.0,6.0E-4,99.52939999999958
牟,3426,92.0,6.0E-4,99.52999999999959
曳,3427,92.0,6.0E-4,99.5305999999996
靳,3428,92.0,6.0E-4,99.5311999999996
凰,3429,92.0,6.0E-4,99.52579999999955
蔼,3430,91.0,6.0E-4,99.53659999999965
捶,3431,91.0,6.0E-4,99.53719999999966
踌,3432,91.0,6.0E-4,99.53599999999965
鳍,3433,91.0,6.0E-4,99.53539999999964
佤,3434,91.0,6.0E-4,99.53479999999963
鬓,3435,91.0,6.0E-4,99.53239999999961
娴,3436,91.0,6.0E-4,99.53419999999963
窿,3437,91.0,6.0E-4,99.53359999999962
戊,3438,91.0,6.0E-4,99.53299999999962
躇,3439,90.0,6.0E-4,99.53839999999967
瘀,3440,90.0,6.0E-4,99.53899999999967
厄,3441,90.0,6.0E-4,99.54079999999969
惚,3442,90.0,6.0E-4,99.53779999999966
悯,3443,90.0,6.0E-4,99.53959999999968
拭,3444,90.0,6.0E-4,99.54019999999969
剌,3445,89.0,6.0E-4,99.54679999999975
鲢,3446,89.0,6.0E-4,99.54619999999974
峙,3447,89.0,6.0E-4,99.54559999999974
哒,3448,89.0,6.0E-4,99.54499999999973
沌,3449,89.0,6.0E-4,99.54439999999973
抡,3450,89.0,6.0E-4,99.54739999999975
槌,3451,89.0,6.0E-4,99.54379999999972
彝,3452,89.0,6.0E-4,99.54319999999971
驭,3453,89.0,6.0E-4,99.54259999999971
晦,3454,89.0,6.0E-4,99.5413999999997
秆,3455,89.0,6.0E-4,99.5419999999997
钡,3456,88.0,6.0E-4,99.5521999999998
丞,3457,88.0,6.0E-4,99.55339999999981
瞳,3458,88.0,6.0E-4,99.54799999999976
馨,3459,88.0,6.0E-4,99.5527999999998
靡,3460,88.0,6.0E-4,99.55459999999982
吠,3461,88.0,6.0E-4,99.5515999999998
邑,3462,88.0,6.0E-4,99.55099999999979
殴,3463,88.0,6.0E-4,99.55039999999978
阮,3464,88.0,6.0E-4,99.55399999999982
簌,3465,88.0,6.0E-4,99.54979999999978
寰,3466,88.0,6.0E-4,99.55519999999983
踞,3467,88.0,6.0E-4,99.54919999999977
塾,3468,88.0,6.0E-4,99.54859999999977
奕,3469,87.0,6.0E-4,99.55999999999987
镀,3470,87.0,6.0E-4,99.56059999999988
３,3471,87.0,6.0E-4,99.55939999999987
攫,3472,87.0,6.0E-4,99.55879999999986
侃,3473,87.0,6.0E-4,99.55819999999986
琵,3474,87.0,6.0E-4,99.55759999999985
褪,3475,87.0,6.0E-4,99.55699999999985
漓,3476,87.0,6.0E-4,99.55639999999984
檀,3477,87.0,6.0E-4,99.55579999999983
哧,3478,86.0,6.0E-4,99.56179999999989
茹,3479,86.0,6.0E-4,99.56479999999992
褥,3480,86.0,6.0E-4,99.56419999999991
酰,3481,86.0,6.0E-4,99.56359999999991
毋,3482,86.0,6.0E-4,99.56119999999989
桓,3483,86.0,6.0E-4,99.5629999999999
栈,3484,86.0,6.0E-4,99.56539999999993
靴,3485,86.0,6.0E-4,99.5623999999999
删,3486,85.0,5.0E-4,99.56639999999993
碉,3487,85.0,5.0E-4,99.57039999999995
墅,3488,85.0,5.0E-4,99.57089999999995
螨,3489,85.0,5.0E-4,99.56989999999995
嗳,3490,85.0,5.0E-4,99.56939999999994
驹,3491,85.0,5.0E-4,99.56889999999994
碾,3492,85.0,5.0E-4,99.56839999999994
眸,3493,85.0,5.0E-4,99.56789999999994
乍,3494,85.0,5.0E-4,99.56589999999993
撵,3495,85.0,5.0E-4,99.56739999999994
雹,3496,85.0,5.0E-4,99.56689999999993
黛,3497,84.0,5.0E-4,99.57289999999996
炫,3498,84.0,5.0E-4,99.57139999999995
捻,3499,84.0,5.0E-4,99.57189999999996
沽,3500,84.0,5.0E-4,99.57239999999996
啧,3501,84.0,5.0E-4,99.57389999999997
痪,3502,84.0,5.0E-4,99.57339999999996
赘,3503,83.0,5.0E-4,99.57739999999998
唬,3504,83.0,5.0E-4,99.57789999999999
４,3505,83.0,5.0E-4,99.57839999999999
宦,3506,83.0,5.0E-4,99.57689999999998
憧,3507,83.0,5.0E-4,99.5799
蜗,3508,83.0,5.0E-4,99.57939999999999
惦,3509,83.0,5.0E-4,99.57889999999999
噗,3510,83.0,5.0E-4,99.57439999999997
舷,3511,83.0,5.0E-4,99.57639999999998
悖,3512,83.0,5.0E-4,99.5804
恕,3513,83.0,5.0E-4,99.57589999999998
渍,3514,83.0,5.0E-4,99.57539999999997
谴,3515,83.0,5.0E-4,99.57489999999997
腋,3516,82.0,5.0E-4,99.58340000000001
曙,3517,82.0,5.0E-4,99.58690000000003
忱,3518,82.0,5.0E-4,99.58440000000002
肇,3519,82.0,5.0E-4,99.58390000000001
荀,3520,82.0,5.0E-4,99.5824
郸,3521,82.0,5.0E-4,99.58640000000003
拗,3522,82.0,5.0E-4,99.5819
翌,3523,82.0,5.0E-4,99.58590000000002
睫,3524,82.0,5.0E-4,99.58290000000001
鳖,3525,82.0,5.0E-4,99.5814
辗,3526,82.0,5.0E-4,99.5809
蚌,3527,82.0,5.0E-4,99.58740000000003
斐,3528,82.0,5.0E-4,99.58490000000002
幔,3529,82.0,5.0E-4,99.58540000000002
酣,3530,81.0,5.0E-4,99.58940000000004
隧,3531,81.0,5.0E-4,99.58840000000004
厮,3532,81.0,5.0E-4,99.58990000000004
锹,3533,81.0,5.0E-4,99.58890000000004
耦,3534,81.0,5.0E-4,99.58790000000003
蝎,3535,80.0,5.0E-4,99.59490000000007
朔,3536,80.0,5.0E-4,99.59390000000006
苓,3537,80.0,5.0E-4,99.59090000000005
狞,3538,80.0,5.0E-4,99.59190000000005
蕃,3539,80.0,5.0E-4,99.59440000000006
邃,3540,80.0,5.0E-4,99.59340000000006
蜿,3541,80.0,5.0E-4,99.59290000000006
饷,3542,80.0,5.0E-4,99.59240000000005
垛,3543,80.0,5.0E-4,99.59040000000005
伎,3544,80.0,5.0E-4,99.59140000000005
迢,3545,79.0,5.0E-4,99.59590000000007
栩,3546,79.0,5.0E-4,99.59890000000009
谍,3547,79.0,5.0E-4,99.59940000000009
鑫,3548,79.0,5.0E-4,99.59840000000008
瞟,3549,79.0,5.0E-4,99.59790000000008
詹,3550,79.0,5.0E-4,99.59740000000008
椰,3551,79.0,5.0E-4,99.59690000000008
戌,3552,79.0,5.0E-4,99.59540000000007
掖,3553,79.0,5.0E-4,99.59640000000007
禀,3554,78.0,5.0E-4,99.59990000000009
孽,3555,78.0,5.0E-4,99.60040000000009
鞘,3556,78.0,5.0E-4,99.6009000000001
渲,3557,78.0,5.0E-4,99.6014000000001
篓,3558,78.0,5.0E-4,99.6019000000001
袅,3559,77.0,5.0E-4,99.60340000000011
垣,3560,77.0,5.0E-4,99.60390000000011
偎,3561,77.0,5.0E-4,99.6024000000001
唰,3562,77.0,5.0E-4,99.60540000000012
抿,3563,77.0,5.0E-4,99.60940000000014
揍,3564,77.0,5.0E-4,99.60890000000013
岖,3565,77.0,5.0E-4,99.60840000000013
矗,3566,77.0,5.0E-4,99.60790000000013
萃,3567,77.0,5.0E-4,99.60490000000011
竺,3568,77.0,5.0E-4,99.60740000000013
瀚,3569,77.0,5.0E-4,99.6029000000001
芋,3570,77.0,5.0E-4,99.60690000000012
盎,3571,77.0,5.0E-4,99.60640000000012
跄,3572,77.0,5.0E-4,99.60440000000011
粕,3573,77.0,5.0E-4,99.60590000000012
绽,3574,77.0,5.0E-4,99.60990000000014
踉,3575,76.0,5.0E-4,99.61590000000017
俨,3576,76.0,5.0E-4,99.61040000000014
瘟,3577,76.0,5.0E-4,99.61540000000016
—,3578,76.0,5.0E-4,99.61640000000017
缦,3579,76.0,5.0E-4,99.61490000000016
菠,3580,76.0,5.0E-4,99.61440000000016
缉,3581,76.0,5.0E-4,99.61390000000016
蟀,3582,76.0,5.0E-4,99.61340000000015
晾,3583,76.0,5.0E-4,99.61090000000014
遐,3584,76.0,5.0E-4,99.61290000000015
岑,3585,76.0,5.0E-4,99.61240000000015
裘,3586,76.0,5.0E-4,99.61190000000015
汀,3587,76.0,5.0E-4,99.61140000000015
肛,3588,75.0,5.0E-4,99.6214000000002
搔,3589,75.0,5.0E-4,99.6219000000002
嚓,3590,75.0,5.0E-4,99.62090000000019
藓,3591,75.0,5.0E-4,99.6229000000002
糯,3592,75.0,5.0E-4,99.6224000000002
咆,3593,75.0,5.0E-4,99.62040000000019
瓮,3594,75.0,5.0E-4,99.61790000000018
娄,3595,75.0,5.0E-4,99.61840000000018
攥,3596,75.0,5.0E-4,99.61890000000018
恬,3597,75.0,5.0E-4,99.61940000000018
岐,3598,75.0,5.0E-4,99.61990000000019
坯,3599,75.0,5.0E-4,99.61740000000017
莓,3600,75.0,5.0E-4,99.61690000000017
蘸,3601,74.0,5.0E-4,99.62790000000022
瑙,3602,74.0,5.0E-4,99.62540000000021
搪,3603,74.0,5.0E-4,99.6234000000002
柚,3604,74.0,5.0E-4,99.62440000000021
蹭,3605,74.0,5.0E-4,99.62640000000022
犀,3606,74.0,5.0E-4,99.62490000000021
炔,3607,74.0,5.0E-4,99.62940000000023
珑,3608,74.0,5.0E-4,99.62590000000021
唧,3609,74.0,5.0E-4,99.62690000000022
蟋,3610,74.0,5.0E-4,99.62740000000022
龈,3611,74.0,5.0E-4,99.6239000000002
屹,3612,74.0,5.0E-4,99.62890000000023
噶,3613,74.0,5.0E-4,99.62840000000023
懦,3614,73.0,5.0E-4,99.63190000000024
犊,3615,73.0,5.0E-4,99.63290000000025
臻,3616,73.0,5.0E-4,99.62990000000023
喔,3617,73.0,5.0E-4,99.63540000000026
珞,3618,73.0,5.0E-4,99.63490000000026
臆,3619,73.0,5.0E-4,99.63440000000026
鹦,3620,73.0,5.0E-4,99.63390000000025
倏,3621,73.0,5.0E-4,99.63340000000025
捺,3622,73.0,5.0E-4,99.63040000000024
葆,3623,73.0,5.0E-4,99.63240000000025
懵,3624,73.0,5.0E-4,99.63140000000024
嗖,3625,73.0,5.0E-4,99.63090000000024
偕,3626,72.0,5.0E-4,99.64040000000028
衅,3627,72.0,5.0E-4,99.63840000000027
笠,3628,72.0,5.0E-4,99.63890000000028
侈,3629,72.0,5.0E-4,99.63990000000028
坍,3630,72.0,5.0E-4,99.64090000000029
腆,3631,72.0,5.0E-4,99.63640000000026
翡,3632,72.0,5.0E-4,99.63790000000027
叼,3633,72.0,5.0E-4,99.63690000000027
颐,3634,72.0,5.0E-4,99.63940000000028
楷,3635,72.0,5.0E-4,99.63740000000027
擂,3636,72.0,5.0E-4,99.63590000000026
舔,3637,71.0,5.0E-4,99.64590000000031
憬,3638,71.0,5.0E-4,99.64540000000031
筏,3639,71.0,5.0E-4,99.6449000000003
垢,3640,71.0,5.0E-4,99.6444000000003
肮,3641,71.0,5.0E-4,99.64640000000031
帚,3642,71.0,5.0E-4,99.6439000000003
曝,3643,71.0,5.0E-4,99.64140000000029
镍,3644,71.0,5.0E-4,99.6434000000003
骥,3645,71.0,5.0E-4,99.64690000000031
侠,3646,71.0,5.0E-4,99.6429000000003
嗤,3647,71.0,5.0E-4,99.6424000000003
喏,3648,71.0,5.0E-4,99.64190000000029
凋,3649,70.0,5.0E-4,99.65340000000035
舜,3650,70.0,5.0E-4,99.65440000000035
崛,3651,70.0,5.0E-4,99.65190000000034
沮,3652,70.0,5.0E-4,99.65290000000034
壑,3653,70.0,5.0E-4,99.65390000000035
箔,3654,70.0,5.0E-4,99.65540000000036
臼,3655,70.0,5.0E-4,99.65590000000036
竣,3656,70.0,5.0E-4,99.65640000000036
殆,3657,70.0,5.0E-4,99.65690000000036
掐,3658,70.0,5.0E-4,99.65740000000037
穹,3659,70.0,5.0E-4,99.65490000000035
鹉,3660,70.0,5.0E-4,99.65140000000034
箫,3661,70.0,5.0E-4,99.64790000000032
鸠,3662,70.0,5.0E-4,99.64840000000032
芥,3663,70.0,5.0E-4,99.64890000000032
燎,3664,70.0,5.0E-4,99.64940000000033
榻,3665,70.0,5.0E-4,99.64990000000033
蕨,3666,70.0,5.0E-4,99.65040000000033
夭,3667,70.0,5.0E-4,99.65240000000034
诣,3668,70.0,5.0E-4,99.65090000000033
惺,3669,70.0,5.0E-4,99.64740000000032
霄,3670,69.0,4.0E-4,99.66220000000035
磊,3671,69.0,4.0E-4,99.66140000000036
炙,3672,69.0,4.0E-4,99.66100000000036
蹑,3673,69.0,4.0E-4,99.66060000000036
楂,3674,69.0,4.0E-4,99.66020000000036
琦,3675,69.0,4.0E-4,99.66180000000035
僮,3676,69.0,4.0E-4,99.65780000000036
祁,3677,69.0,4.0E-4,99.65940000000036
鞑,3678,69.0,4.0E-4,99.65900000000036
榕,3679,69.0,4.0E-4,99.65860000000036
荪,3680,69.0,4.0E-4,99.65980000000036
婢,3681,69.0,4.0E-4,99.65820000000036
踊,3682,68.0,4.0E-4,99.66620000000034
吝,3683,68.0,4.0E-4,99.66580000000035
矜,3684,68.0,4.0E-4,99.66540000000035
娅,3685,68.0,4.0E-4,99.66260000000035
祟,3686,68.0,4.0E-4,99.66500000000035
娣,3687,68.0,4.0E-4,99.66660000000034
跛,3688,68.0,4.0E-4,99.66460000000035
蛹,3689,68.0,4.0E-4,99.66420000000035
笙,3690,68.0,4.0E-4,99.66380000000035
赃,3691,68.0,4.0E-4,99.66340000000035
妊,3692,68.0,4.0E-4,99.66300000000035
锢,3693,67.0,4.0E-4,99.67060000000033
韫,3694,67.0,4.0E-4,99.67020000000034
荤,3695,67.0,4.0E-4,99.66980000000034
羁,3696,67.0,4.0E-4,99.66940000000034
捋,3697,67.0,4.0E-4,99.67140000000033
攒,3698,67.0,4.0E-4,99.66700000000034
瞿,3699,67.0,4.0E-4,99.66900000000034
饺,3700,67.0,4.0E-4,99.66860000000034
腼,3701,67.0,4.0E-4,99.66820000000034
奚,3702,67.0,4.0E-4,99.66740000000034
帷,3703,67.0,4.0E-4,99.66780000000034
蟾,3704,67.0,4.0E-4,99.67100000000033
蛀,3705,66.0,4.0E-4,99.67500000000032
抨,3706,66.0,4.0E-4,99.67460000000032
婕,3707,66.0,4.0E-4,99.67420000000033
哝,3708,66.0,4.0E-4,99.67180000000033
糜,3709,66.0,4.0E-4,99.67340000000033
杈,3710,66.0,4.0E-4,99.67540000000032
馍,3711,66.0,4.0E-4,99.67300000000033
粼,3712,66.0,4.0E-4,99.67260000000033
悻,3713,66.0,4.0E-4,99.67220000000033
槛,3714,66.0,4.0E-4,99.67380000000033
漩,3715,65.0,4.0E-4,99.67940000000031
兮,3716,65.0,4.0E-4,99.67980000000031
赁,3717,65.0,4.0E-4,99.67900000000031
炬,3718,65.0,4.0E-4,99.67860000000032
蜷,3719,65.0,4.0E-4,99.67820000000032
铬,3720,65.0,4.0E-4,99.67580000000032
擎,3721,65.0,4.0E-4,99.67780000000032
鼾,3722,65.0,4.0E-4,99.67740000000032
髻,3723,65.0,4.0E-4,99.67660000000032
樟,3724,65.0,4.0E-4,99.67620000000032
蛎,3725,65.0,4.0E-4,99.67700000000032
伢,3726,64.0,4.0E-4,99.6850000000003
仕,3727,64.0,4.0E-4,99.6846000000003
佧,3728,64.0,4.0E-4,99.6842000000003
焘,3729,64.0,4.0E-4,99.6838000000003
槟,3730,64.0,4.0E-4,99.6834000000003
跤,3731,64.0,4.0E-4,99.6830000000003
缰,3732,64.0,4.0E-4,99.6854000000003
悸,3733,64.0,4.0E-4,99.68060000000031
佼,3734,64.0,4.0E-4,99.6826000000003
姗,3735,64.0,4.0E-4,99.68220000000031
曦,3736,64.0,4.0E-4,99.68180000000031
隍,3737,64.0,4.0E-4,99.68140000000031
隅,3738,64.0,4.0E-4,99.68020000000031
诙,3739,64.0,4.0E-4,99.68100000000031
镑,3740,63.0,4.0E-4,99.6862000000003
猕,3741,63.0,4.0E-4,99.68980000000029
恃,3742,63.0,4.0E-4,99.68940000000029
妩,3743,63.0,4.0E-4,99.68900000000029
匾,3744,63.0,4.0E-4,99.6858000000003
蜥,3745,63.0,4.0E-4,99.68860000000029
迥,3746,63.0,4.0E-4,99.69020000000029
娓,3747,63.0,4.0E-4,99.6882000000003
锚,3748,63.0,4.0E-4,99.6878000000003
淞,3749,63.0,4.0E-4,99.6874000000003
琪,3750,63.0,4.0E-4,99.6870000000003
胥,3751,63.0,4.0E-4,99.6866000000003
痢,3752,62.0,4.0E-4,99.69380000000028
癖,3753,62.0,4.0E-4,99.69580000000028
芍,3754,62.0,4.0E-4,99.69540000000028
渝,3755,62.0,4.0E-4,99.69500000000028
骋,3756,62.0,4.0E-4,99.69460000000028
螳,3757,62.0,4.0E-4,99.69420000000028
阑,3758,62.0,4.0E-4,99.69660000000027
梓,3759,62.0,4.0E-4,99.69060000000029
螃,3760,62.0,4.0E-4,99.69100000000029
娠,3761,62.0,4.0E-4,99.69340000000028
瘠,3762,62.0,4.0E-4,99.69620000000027
辘,3763,62.0,4.0E-4,99.69260000000028
箕,3764,62.0,4.0E-4,99.69220000000028
忏,3765,62.0,4.0E-4,99.69180000000028
搐,3766,62.0,4.0E-4,99.69140000000029
妾,3767,62.0,4.0E-4,99.69300000000028
汐,3768,61.0,4.0E-4,99.70180000000026
篆,3769,61.0,4.0E-4,99.70140000000026
撂,3770,61.0,4.0E-4,99.70100000000026
哽,3771,61.0,4.0E-4,99.70060000000026
甥,3772,61.0,4.0E-4,99.70020000000027
咄,3773,61.0,4.0E-4,99.70220000000026
豌,3774,61.0,4.0E-4,99.69900000000027
铮,3775,61.0,4.0E-4,99.69700000000027
拄,3776,61.0,4.0E-4,99.70260000000026
粽,3777,61.0,4.0E-4,99.69740000000027
纫,3778,61.0,4.0E-4,99.69780000000027
渭,3779,61.0,4.0E-4,99.69820000000027
褒,3780,61.0,4.0E-4,99.69980000000027
耙,3781,61.0,4.0E-4,99.69860000000027
翕,3782,61.0,4.0E-4,99.69940000000027
沓,3783,60.0,4.0E-4,99.70900000000024
汕,3784,60.0,4.0E-4,99.70860000000025
掰,3785,60.0,4.0E-4,99.70820000000025
甄,3786,60.0,4.0E-4,99.70780000000025
睿,3787,60.0,4.0E-4,99.70740000000025
嵩,3788,60.0,4.0E-4,99.70700000000025
憔,3789,60.0,4.0E-4,99.70300000000026
巅,3790,60.0,4.0E-4,99.70660000000025
驿,3791,60.0,4.0E-4,99.70940000000024
箩,3792,60.0,4.0E-4,99.70380000000026
悴,3793,60.0,4.0E-4,99.70420000000026
膈,3794,60.0,4.0E-4,99.70460000000026
忖,3795,60.0,4.0E-4,99.70500000000025
忡,3796,60.0,4.0E-4,99.70620000000025
霓,3797,60.0,4.0E-4,99.70540000000025
瞌,3798,60.0,4.0E-4,99.70580000000025
镐,3799,60.0,4.0E-4,99.70340000000026
琉,3800,59.0,4.0E-4,99.71500000000023
瑾,3801,59.0,4.0E-4,99.71460000000023
钴,3802,59.0,4.0E-4,99.71420000000023
桅,3803,59.0,4.0E-4,99.71380000000023
萼,3804,59.0,4.0E-4,99.71340000000023
媛,3805,59.0,4.0E-4,99.71220000000024
吮,3806,59.0,4.0E-4,99.71300000000024
篙,3807,59.0,4.0E-4,99.71540000000023
篝,3808,59.0,4.0E-4,99.70980000000024
锵,3809,59.0,4.0E-4,99.71020000000024
踵,3810,59.0,4.0E-4,99.71060000000024
祛,3811,59.0,4.0E-4,99.71100000000024
奄,3812,59.0,4.0E-4,99.71140000000024
丐,3813,59.0,4.0E-4,99.71260000000024
臧,3814,59.0,4.0E-4,99.71180000000024
耷,3815,58.0,4.0E-4,99.72060000000022
浏,3816,58.0,4.0E-4,99.72020000000022
毗,3817,58.0,4.0E-4,99.71980000000022
磋,3818,58.0,4.0E-4,99.71940000000022
擞,3819,58.0,4.0E-4,99.71580000000023
纂,3820,58.0,4.0E-4,99.71900000000022
叱,3821,58.0,4.0E-4,99.72100000000022
淙,3822,58.0,4.0E-4,99.72140000000022
彗,3823,58.0,4.0E-4,99.71860000000022
钨,3824,58.0,4.0E-4,99.71780000000022
蹙,3825,58.0,4.0E-4,99.71740000000023
谚,3826,58.0,4.0E-4,99.71700000000023
熵,3827,58.0,4.0E-4,99.71660000000023
遁,3828,58.0,4.0E-4,99.71620000000023
滕,3829,58.0,4.0E-4,99.71820000000022
枷,3830,57.0,4.0E-4,99.72380000000021
敝,3831,57.0,4.0E-4,99.72340000000021
虱,3832,57.0,4.0E-4,99.72420000000021
涮,3833,57.0,4.0E-4,99.72300000000021
馅,3834,57.0,4.0E-4,99.72180000000021
冗,3835,57.0,4.0E-4,99.72260000000021
蟒,3836,57.0,4.0E-4,99.72460000000021
盹,3837,57.0,4.0E-4,99.72220000000021
嗔,3838,56.0,4.0E-4,99.7298000000002
惴,3839,56.0,4.0E-4,99.7282000000002
萦,3840,56.0,4.0E-4,99.7290000000002
藕,3841,56.0,4.0E-4,99.7278000000002
埂,3842,56.0,4.0E-4,99.72500000000021
赡,3843,56.0,4.0E-4,99.7274000000002
鳗,3844,56.0,4.0E-4,99.7294000000002
薰,3845,56.0,4.0E-4,99.7270000000002
嚏,3846,56.0,4.0E-4,99.7266000000002
摒,3847,56.0,4.0E-4,99.7262000000002
彤,3848,56.0,4.0E-4,99.7258000000002
蘖,3849,56.0,4.0E-4,99.7254000000002
跷,3850,56.0,4.0E-4,99.7286000000002
腭,3851,55.0,4.0E-4,99.73620000000018
泾,3852,55.0,4.0E-4,99.73580000000018
钵,3853,55.0,4.0E-4,99.73540000000018
窠,3854,55.0,4.0E-4,99.73500000000018
伫,3855,55.0,4.0E-4,99.73460000000019
谟,3856,55.0,4.0E-4,99.73420000000019
蚪,3857,55.0,4.0E-4,99.7302000000002
诅,3858,55.0,4.0E-4,99.73340000000019
玺,3859,55.0,4.0E-4,99.73660000000018
缨,3860,55.0,4.0E-4,99.73260000000019
儡,3861,55.0,4.0E-4,99.73220000000019
蝌,3862,55.0,4.0E-4,99.73180000000019
祯,3863,55.0,4.0E-4,99.73700000000018
蛐,3864,55.0,4.0E-4,99.73140000000019
亘,3865,55.0,4.0E-4,99.73380000000019
冕,3866,55.0,4.0E-4,99.7310000000002
暨,3867,55.0,4.0E-4,99.7306000000002
怦,3868,55.0,4.0E-4,99.73300000000019
佯,3869,54.0,3.0E-4,99.74390000000008
跚,3870,54.0,3.0E-4,99.74360000000009
匡,3871,54.0,3.0E-4,99.74330000000009
坳,3872,54.0,3.0E-4,99.7430000000001
８,3873,54.0,3.0E-4,99.74090000000012
诃,3874,54.0,3.0E-4,99.7427000000001
晖,3875,54.0,3.0E-4,99.74480000000007
楣,3876,54.0,3.0E-4,99.7424000000001
蹂,3877,54.0,3.0E-4,99.74210000000011
泯,3878,54.0,3.0E-4,99.74180000000011
觑,3879,54.0,3.0E-4,99.73850000000016
邬,3880,54.0,3.0E-4,99.74420000000008
掸,3881,54.0,3.0E-4,99.74450000000007
娩,3882,54.0,3.0E-4,99.74150000000012
７,3883,54.0,3.0E-4,99.74060000000013
锗,3884,54.0,3.0E-4,99.74030000000013
憩,3885,54.0,3.0E-4,99.74000000000014
匍,3886,54.0,3.0E-4,99.73970000000014
仨,3887,54.0,3.0E-4,99.73940000000015
傀,3888,54.0,3.0E-4,99.73910000000015
耘,3889,54.0,3.0E-4,99.73880000000015
镭,3890,54.0,3.0E-4,99.73730000000018
讪,3891,54.0,3.0E-4,99.73820000000016
殃,3892,54.0,3.0E-4,99.74120000000012
匐,3893,54.0,3.0E-4,99.73790000000017
啕,3894,54.0,3.0E-4,99.73760000000017
筱,3895,53.0,3.0E-4,99.74840000000002
颚,3896,53.0,3.0E-4,99.74570000000006
漱,3897,53.0,3.0E-4,99.74660000000004
