# 数据名: 欧洲赤膀鸭的秋季迁徙模式
标签,经度,纬度,坐标系统,开始时间,结束时间,说明
漈凫,14.75567,49.10833,WGS_84,2010-6-13 15:0:0,2010-6-13 15:0:0,gps
漈凫,14.75133,49.108,WGS_84,2010-6-13 21:0:0,2010-6-13 21:0:0,gps
漈凫,14.75583,49.10833,WGS_84,2010-6-14 6:0:0,2010-6-14 6:0:0,gps
漈凫,14.75583,49.10833,WGS_84,2010-6-14 9:0:0,2010-6-14 9:0:0,gps
漈凫,14.7555,49.10833,WGS_84,2010-6-14 15:0:0,2010-6-14 15:0:0,gps
漈凫,14.7515,49.10783,WGS_84,2010-6-14 21:0:0,2010-6-14 21:0:0,gps
漈凫,14.75567,49.1085,WGS_84,2010-6-15 6:0:0,2010-6-15 6:0:0,gps
漈凫,14.75583,49.10883,WGS_84,2010-6-15 9:0:0,2010-6-15 9:0:0,gps
漈凫,14.75567,49.1085,WGS_84,2010-6-15 15:0:0,2010-6-15 15:0:0,gps
漈凫,14.75567,49.10867,WGS_84,2010-6-15 21:0:0,2010-6-15 21:0:0,gps
漈凫,14.75567,49.1085,WGS_84,2010-6-16 6:0:0,2010-6-16 6:0:0,gps
漈凫,14.75583,49.1085,WGS_84,2010-6-16 9:0:0,2010-6-16 9:0:0,gps
漈凫,14.74783,49.10617,WGS_84,2010-6-16 15:0:0,2010-6-16 15:0:0,gps
漈凫,14.75567,49.10867,WGS_84,2010-6-16 21:0:0,2010-6-16 21:0:0,gps
漈凫,14.75583,49.10833,WGS_84,2010-6-17 6:0:0,2010-6-17 6:0:0,gps
漈凫,14.74717,49.10533,WGS_84,2010-6-17 15:0:0,2010-6-17 15:0:0,gps
漈凫,14.75567,49.1085,WGS_84,2010-6-17 21:0:0,2010-6-17 21:0:0,gps
漈凫,14.75567,49.10867,WGS_84,2010-6-18 6:0:0,2010-6-18 6:0:0,gps
漈凫,14.747,49.10833,WGS_84,2010-6-18 9:0:0,2010-6-18 9:0:0,gps
漈凫,14.74717,49.10833,WGS_84,2010-6-18 15:0:0,2010-6-18 15:0:0,gps
漈凫,14.75567,49.10867,WGS_84,2010-6-18 21:0:0,2010-6-18 21:0:0,gps
漈凫,14.7475,49.105,WGS_84,2010-6-19 6:0:0,2010-6-19 6:0:0,gps
漈凫,14.75567,49.10867,WGS_84,2010-6-19 9:0:0,2010-6-19 9:0:0,gps
漈凫,14.75583,49.10833,WGS_84,2010-6-19 15:0:0,2010-6-19 15:0:0,gps
漈凫,14.75133,49.10783,WGS_84,2010-6-19 21:0:0,2010-6-19 21:0:0,gps
漈凫,14.756,49.108,WGS_84,2010-6-20 6:0:0,2010-6-20 6:0:0,gps
漈凫,14.75583,49.10883,WGS_84,2010-6-20 9:0:0,2010-6-20 9:0:0,gps
漈凫,14.74467,49.10767,WGS_84,2010-6-20 15:0:0,2010-6-20 15:0:0,gps
漈凫,14.7515,49.10783,WGS_84,2010-6-20 21:0:0,2010-6-20 21:0:0,gps
漈凫,14.75567,49.10867,WGS_84,2010-6-21 6:0:0,2010-6-21 6:0:0,gps
漈凫,14.73483,49.09067,WGS_84,2010-6-21 9:0:0,2010-6-21 9:0:0,gps
漈凫,14.73467,49.09067,WGS_84,2010-6-21 15:0:0,2010-6-21 15:0:0,gps
漈凫,14.73467,49.09067,WGS_84,2010-6-21 21:0:0,2010-6-21 21:0:0,gps
漈凫,14.756,49.10817,WGS_84,2010-6-22 6:0:0,2010-6-22 6:0:0,gps
漈凫,14.76917,49.08633,WGS_84,2010-6-22 9:0:0,2010-6-22 9:0:0,gps
漈凫,14.766,49.08567,WGS_84,2010-6-22 15:0:0,2010-6-22 15:0:0,gps
漈凫,14.73483,49.09067,WGS_84,2010-6-22 21:0:0,2010-6-22 21:0:0,gps
漈凫,14.76617,49.08567,WGS_84,2010-6-23 6:0:0,2010-6-23 6:0:0,gps
漈凫,14.76917,49.085,WGS_84,2010-6-23 9:0:0,2010-6-23 9:0:0,gps
漈凫,14.7685,49.08317,WGS_84,2010-6-23 15:0:0,2010-6-23 15:0:0,gps
漈凫,14.73467,49.09067,WGS_84,2010-6-23 21:0:0,2010-6-23 21:0:0,gps
漈凫,14.7655,49.08483,WGS_84,2010-6-24 6:0:0,2010-6-24 6:0:0,gps
漈凫,14.73483,49.09083,WGS_84,2010-6-24 9:0:0,2010-6-24 9:0:0,gps
漈凫,14.73467,49.09083,WGS_84,2010-6-24 15:0:0,2010-6-24 15:0:0,gps
漈凫,14.73467,49.09067,WGS_84,2010-6-24 21:0:0,2010-6-24 21:0:0,gps
漈凫,14.73467,49.09067,WGS_84,2010-6-25 9:0:0,2010-6-25 9:0:0,gps
漈凫,14.74033,49.08883,WGS_84,2010-6-25 15:0:0,2010-6-25 15:0:0,gps
漈凫,14.7345,49.0905,WGS_84,2010-6-25 21:0:0,2010-6-25 21:0:0,gps
漈凫,14.73467,49.09083,WGS_84,2010-6-26 6:0:0,2010-6-26 6:0:0,gps
漈凫,14.7405,49.0885,WGS_84,2010-6-26 9:0:0,2010-6-26 9:0:0,gps
漈凫,14.735,49.09083,WGS_84,2010-6-26 15:0:0,2010-6-26 15:0:0,gps
漈凫,14.73467,49.09067,WGS_84,2010-6-26 21:0:0,2010-6-26 21:0:0,gps
漈凫,14.73483,49.09083,WGS_84,2010-6-27 6:0:0,2010-6-27 6:0:0,gps
漈凫,14.73483,49.09083,WGS_84,2010-6-27 9:0:0,2010-6-27 9:0:0,gps
漈凫,14.73833,49.08517,WGS_84,2010-6-27 15:0:0,2010-6-27 15:0:0,gps
漈凫,14.73467,49.0905,WGS_84,2010-6-27 21:0:0,2010-6-27 21:0:0,gps
漈凫,14.69933,49.1415,WGS_84,2010-6-28 6:0:0,2010-6-28 6:0:0,gps
漈凫,14.69933,49.14167,WGS_84,2010-6-28 9:0:0,2010-6-28 9:0:0,gps
漈凫,14.69933,49.14167,WGS_84,2010-6-28 15:0:0,2010-6-28 15:0:0,gps
漈凫,14.73467,49.0905,WGS_84,2010-6-28 21:0:0,2010-6-28 21:0:0,gps
漈凫,14.69883,49.14117,WGS_84,2010-6-29 6:0:0,2010-6-29 6:0:0,gps
漈凫,14.699,49.1415,WGS_84,2010-6-29 9:0:0,2010-6-29 9:0:0,gps
漈凫,14.69933,49.1415,WGS_84,2010-6-29 15:0:0,2010-6-29 15:0:0,gps
漈凫,14.75217,49.10783,WGS_84,2010-6-29 21:0:0,2010-6-29 21:0:0,gps
漈凫,14.69917,49.1415,WGS_84,2010-6-30 6:0:0,2010-6-30 6:0:0,gps
漈凫,14.69933,49.14167,WGS_84,2010-6-30 9:0:0,2010-6-30 9:0:0,gps
漈凫,14.705,49.1495,WGS_84,2010-6-30 15:0:0,2010-6-30 15:0:0,gps
漈凫,14.65383,49.15333,WGS_84,2010-6-30 21:0:0,2010-6-30 21:0:0,gps
漈凫,14.70817,49.14933,WGS_84,2010-7-1 6:0:0,2010-7-1 6:0:0,gps
漈凫,14.69933,49.14167,WGS_84,2010-7-1 9:0:0,2010-7-1 9:0:0,gps
漈凫,14.707,49.1495,WGS_84,2010-7-1 15:0:0,2010-7-1 15:0:0,gps
漈凫,14.6995,49.14133,WGS_84,2010-7-1 21:0:0,2010-7-1 21:0:0,gps
漈凫,14.69917,49.1415,WGS_84,2010-7-2 6:0:0,2010-7-2 6:0:0,gps
漈凫,14.69933,49.1415,WGS_84,2010-7-2 9:0:0,2010-7-2 9:0:0,gps
漈凫,14.69933,49.14167,WGS_84,2010-7-2 15:0:0,2010-7-2 15:0:0,gps
漈凫,14.6535,49.15367,WGS_84,2010-7-2 21:0:0,2010-7-2 21:0:0,gps
漈凫,14.69933,49.1415,WGS_84,2010-7-3 6:0:0,2010-7-3 6:0:0,gps
漈凫,14.69917,49.1415,WGS_84,2010-7-3 9:0:0,2010-7-3 9:0:0,gps
漈凫,14.7055,49.14467,WGS_84,2010-7-3 15:0:0,2010-7-3 15:0:0,gps
漈凫,14.654,49.15317,WGS_84,2010-7-3 21:0:0,2010-7-3 21:0:0,gps
漈凫,14.70783,49.14983,WGS_84,2010-7-4 6:0:0,2010-7-4 6:0:0,gps
漈凫,14.69933,49.14167,WGS_84,2010-7-4 9:0:0,2010-7-4 9:0:0,gps
漈凫,14.69933,49.14167,WGS_84,2010-7-4 15:0:0,2010-7-4 15:0:0,gps
漈凫,14.75133,49.10767,WGS_84,2010-7-4 21:0:0,2010-7-4 21:0:0,gps
漈凫,14.70783,49.14983,WGS_84,2010-7-5 6:0:0,2010-7-5 6:0:0,gps
漈凫,14.69933,49.14167,WGS_84,2010-7-5 9:0:0,2010-7-5 9:0:0,gps
漈凫,14.69917,49.14167,WGS_84,2010-7-5 15:0:0,2010-7-5 15:0:0,gps
漈凫,14.7515,49.10783,WGS_84,2010-7-5 21:0:0,2010-7-5 21:0:0,gps
漈凫,14.70733,49.14983,WGS_84,2010-7-6 6:0:0,2010-7-6 6:0:0,gps
漈凫,14.69917,49.14167,WGS_84,2010-7-6 9:0:0,2010-7-6 9:0:0,gps
漈凫,14.69967,49.14133,WGS_84,2010-7-6 15:0:0,2010-7-6 15:0:0,gps
漈凫,14.75133,49.10783,WGS_84,2010-7-6 21:0:0,2010-7-6 21:0:0,gps
漈凫,14.70833,49.1495,WGS_84,2010-7-7 6:0:0,2010-7-7 6:0:0,gps
漈凫,14.69933,49.14167,WGS_84,2010-7-7 9:0:0,2010-7-7 9:0:0,gps
漈凫,14.6995,49.14133,WGS_84,2010-7-7 15:0:0,2010-7-7 15:0:0,gps
漈凫,14.69933,49.1415,WGS_84,2010-7-8 6:0:0,2010-7-8 6:0:0,gps
漈凫,14.69917,49.1415,WGS_84,2010-7-8 9:0:0,2010-7-8 9:0:0,gps
漈凫,14.69917,49.1415,WGS_84,2010-7-8 15:0:0,2010-7-8 15:0:0,gps
漈凫,14.75083,49.10767,WGS_84,2010-7-8 21:0:0,2010-7-8 21:0:0,gps
漈凫,14.69933,49.1415,WGS_84,2010-7-9 6:0:0,2010-7-9 6:0:0,gps
漈凫,14.69917,49.1415,WGS_84,2010-7-9 9:0:0,2010-7-9 9:0:0,gps
漈凫,14.65433,49.15317,WGS_84,2010-7-9 15:0:0,2010-7-9 15:0:0,gps
漈凫,14.7515,49.10783,WGS_84,2010-7-9 21:0:0,2010-7-9 21:0:0,gps
漈凫,14.69917,49.1415,WGS_84,2010-7-10 6:0:0,2010-7-10 6:0:0,gps
漈凫,14.69917,49.1415,WGS_84,2010-7-10 9:0:0,2010-7-10 9:0:0,gps
漈凫,14.6995,49.14117,WGS_84,2010-7-10 15:0:0,2010-7-10 15:0:0,gps
漈凫,14.75133,49.10767,WGS_84,2010-7-10 21:0:0,2010-7-10 21:0:0,gps
漈凫,14.69933,49.1415,WGS_84,2010-7-11 9:0:0,2010-7-11 9:0:0,gps
漈凫,14.6995,49.14133,WGS_84,2010-7-11 15:0:0,2010-7-11 15:0:0,gps
漈凫,13.862,48.97817,WGS_84,2010-7-11 21:0:0,2010-7-11 21:0:0,gps
漈凫,12.57433,48.5615,WGS_84,2010-7-12 6:0:0,2010-7-12 6:0:0,gps
漈凫,12.582,48.56433,WGS_84,2010-7-12 9:0:0,2010-7-12 9:0:0,gps
漈凫,12.58483,48.56483,WGS_84,2010-7-12 15:0:0,2010-7-12 15:0:0,gps
漈凫,12.5805,48.56367,WGS_84,2010-7-12 21:0:0,2010-7-12 21:0:0,gps
漈凫,12.57433,48.56167,WGS_84,2010-7-13 6:0:0,2010-7-13 6:0:0,gps
漈凫,12.58067,48.56367,WGS_84,2010-7-13 9:0:0,2010-7-13 9:0:0,gps
漈凫,12.57383,48.56183,WGS_84,2010-7-13 15:0:0,2010-7-13 15:0:0,gps
漈凫,12.5805,48.56367,WGS_84,2010-7-13 21:0:0,2010-7-13 21:0:0,gps
漈凫,12.62233,48.5805,WGS_84,2010-7-14 6:0:0,2010-7-14 6:0:0,gps
漈凫,12.62217,48.58033,WGS_84,2010-7-14 15:0:0,2010-7-14 15:0:0,gps
漈凫,12.622,48.5805,WGS_84,2010-7-14 21:0:0,2010-7-14 21:0:0,gps
漈凫,12.62233,48.5805,WGS_84,2010-7-15 6:0:0,2010-7-15 6:0:0,gps
漈凫,12.5805,48.56367,WGS_84,2010-7-15 9:0:0,2010-7-15 9:0:0,gps
漈凫,12.57267,48.56217,WGS_84,2010-7-15 15:0:0,2010-7-15 15:0:0,gps
漈凫,12.5725,48.56183,WGS_84,2010-7-15 21:0:0,2010-7-15 21:0:0,gps
漈凫,12.571,48.56083,WGS_84,2010-7-16 6:0:0,2010-7-16 6:0:0,gps
漈凫,12.57083,48.56083,WGS_84,2010-7-16 9:0:0,2010-7-16 9:0:0,gps
漈凫,12.57083,48.56067,WGS_84,2010-7-16 15:0:0,2010-7-16 15:0:0,gps
漈凫,12.5745,48.56167,WGS_84,2010-7-16 21:0:0,2010-7-16 21:0:0,gps
漈凫,12.56067,48.558,WGS_84,2010-7-17 6:0:0,2010-7-17 6:0:0,gps
漈凫,12.57083,48.56067,WGS_84,2010-7-17 9:0:0,2010-7-17 9:0:0,gps
漈凫,12.56883,48.56483,WGS_84,2010-7-17 15:0:0,2010-7-17 15:0:0,gps
漈凫,12.57083,48.561,WGS_84,2010-7-17 21:0:0,2010-7-17 21:0:0,gps
漈凫,12.56717,48.56133,WGS_84,2010-7-18 6:0:0,2010-7-18 6:0:0,gps
漈凫,12.56417,48.55767,WGS_84,2010-7-18 9:0:0,2010-7-18 9:0:0,gps
漈凫,12.5675,48.5615,WGS_84,2010-7-18 15:0:0,2010-7-18 15:0:0,gps
漈凫,12.57417,48.56167,WGS_84,2010-7-18 21:0:0,2010-7-18 21:0:0,gps
漈凫,12.5675,48.56133,WGS_84,2010-7-19 6:0:0,2010-7-19 6:0:0,gps
漈凫,12.5675,48.56133,WGS_84,2010-7-19 9:0:0,2010-7-19 9:0:0,gps
漈凫,12.57433,48.56167,WGS_84,2010-7-19 15:0:0,2010-7-19 15:0:0,gps
漈凫,12.571,48.56083,WGS_84,2010-7-20 6:0:0,2010-7-20 6:0:0,gps
漈凫,12.56733,48.56133,WGS_84,2010-7-20 9:0:0,2010-7-20 9:0:0,gps
漈凫,12.5675,48.56133,WGS_84,2010-7-20 15:0:0,2010-7-20 15:0:0,gps
漈凫,12.57083,48.56067,WGS_84,2010-7-20 21:0:0,2010-7-20 21:0:0,gps
漈凫,12.57083,48.56083,WGS_84,2010-7-21 6:0:0,2010-7-21 6:0:0,gps
漈凫,12.5675,48.56133,WGS_84,2010-7-21 9:0:0,2010-7-21 9:0:0,gps
漈凫,12.57267,48.56217,WGS_84,2010-7-21 15:0:0,2010-7-21 15:0:0,gps
漈凫,12.57433,48.56167,WGS_84,2010-7-21 21:0:0,2010-7-21 21:0:0,gps
漈凫,12.57283,48.56217,WGS_84,2010-7-22 6:0:0,2010-7-22 6:0:0,gps
漈凫,12.57283,48.56217,WGS_84,2010-7-22 9:0:0,2010-7-22 9:0:0,gps
漈凫,12.5675,48.56133,WGS_84,2010-7-22 15:0:0,2010-7-22 15:0:0,gps
漈凫,12.57417,48.5615,WGS_84,2010-7-22 21:0:0,2010-7-22 21:0:0,gps
漈凫,12.5675,48.56133,WGS_84,2010-7-23 6:0:0,2010-7-23 6:0:0,gps
漈凫,12.5675,48.56133,WGS_84,2010-7-23 9:0:0,2010-7-23 9:0:0,gps
漈凫,12.5675,48.56133,WGS_84,2010-7-23 15:0:0,2010-7-23 15:0:0,gps
漈凫,12.57417,48.56167,WGS_84,2010-7-23 21:0:0,2010-7-23 21:0:0,gps
漈凫,12.56733,48.56133,WGS_84,2010-7-24 6:0:0,2010-7-24 6:0:0,gps
漈凫,12.5675,48.56133,WGS_84,2010-7-24 9:0:0,2010-7-24 9:0:0,gps
漈凫,12.5675,48.56133,WGS_84,2010-7-24 15:0:0,2010-7-24 15:0:0,gps
漈凫,12.567,48.56267,WGS_84,2010-7-24 21:0:0,2010-7-24 21:0:0,gps
漈凫,12.56733,48.56117,WGS_84,2010-7-25 6:0:0,2010-7-25 6:0:0,gps
漈凫,12.56733,48.56133,WGS_84,2010-7-25 9:0:0,2010-7-25 9:0:0,gps
漈凫,12.5675,48.56133,WGS_84,2010-7-25 15:0:0,2010-7-25 15:0:0,gps
漈凫,12.567,48.56267,WGS_84,2010-7-25 21:0:0,2010-7-25 21:0:0,gps
漈凫,12.56783,48.56167,WGS_84,2010-7-26 6:0:0,2010-7-26 6:0:0,gps
漈凫,12.56817,48.56167,WGS_84,2010-7-26 9:0:0,2010-7-26 9:0:0,gps
漈凫,12.56817,48.56167,WGS_84,2010-7-26 15:0:0,2010-7-26 15:0:0,gps
漈凫,12.57417,48.5615,WGS_84,2010-7-26 21:0:0,2010-7-26 21:0:0,gps
漈凫,12.57233,48.56133,WGS_84,2010-7-27 6:0:0,2010-7-27 6:0:0,gps
漈凫,12.56783,48.5615,WGS_84,2010-7-27 9:0:0,2010-7-27 9:0:0,gps
漈凫,12.56683,48.56117,WGS_84,2010-7-27 15:0:0,2010-7-27 15:0:0,gps
漈凫,12.57233,48.56117,WGS_84,2010-7-27 21:0:0,2010-7-27 21:0:0,gps
漈凫,12.568,48.5615,WGS_84,2010-7-28 6:0:0,2010-7-28 6:0:0,gps
漈凫,12.57433,48.5615,WGS_84,2010-7-28 9:0:0,2010-7-28 9:0:0,gps
漈凫,12.56683,48.56117,WGS_84,2010-7-28 15:0:0,2010-7-28 15:0:0,gps
漈凫,12.57433,48.56167,WGS_84,2010-7-28 21:0:0,2010-7-28 21:0:0,gps
漈凫,12.568,48.56167,WGS_84,2010-7-29 6:0:0,2010-7-29 6:0:0,gps
漈凫,12.567,48.56267,WGS_84,2010-7-29 9:0:0,2010-7-29 9:0:0,gps
漈凫,12.5675,48.56133,WGS_84,2010-7-29 15:0:0,2010-7-29 15:0:0,gps
漈凫,12.57233,48.56183,WGS_84,2010-7-29 21:0:0,2010-7-29 21:0:0,gps
漈凫,12.57417,48.5615,WGS_84,2010-7-30 6:0:0,2010-7-30 6:0:0,gps
漈凫,12.57433,48.56167,WGS_84,2010-7-30 9:0:0,2010-7-30 9:0:0,gps
漈凫,12.567,48.56117,WGS_84,2010-7-30 15:0:0,2010-7-30 15:0:0,gps
漈凫,12.57233,48.56183,WGS_84,2010-7-30 21:0:0,2010-7-30 21:0:0,gps
漈凫,12.5725,48.56133,WGS_84,2010-7-31 6:0:0,2010-7-31 6:0:0,gps
漈凫,12.57433,48.5615,WGS_84,2010-7-31 9:0:0,2010-7-31 9:0:0,gps
漈凫,12.5675,48.56117,WGS_84,2010-7-31 15:0:0,2010-7-31 15:0:0,gps
漈凫,12.57233,48.56167,WGS_84,2010-7-31 21:0:0,2010-7-31 21:0:0,gps
漈凫,12.56683,48.56117,WGS_84,2010-8-1 6:0:0,2010-8-1 6:0:0,gps
漈凫,12.57233,48.56133,WGS_84,2010-8-1 9:0:0,2010-8-1 9:0:0,gps
漈凫,12.5675,48.56117,WGS_84,2010-8-1 15:0:0,2010-8-1 15:0:0,gps
漈凫,12.57233,48.56183,WGS_84,2010-8-1 21:0:0,2010-8-1 21:0:0,gps
漈凫,12.5675,48.56133,WGS_84,2010-8-2 6:0:0,2010-8-2 6:0:0,gps
漈凫,12.57083,48.56067,WGS_84,2010-8-2 9:0:0,2010-8-2 9:0:0,gps
漈凫,12.56933,48.55867,WGS_84,2010-8-2 15:0:0,2010-8-2 15:0:0,gps
漈凫,12.57267,48.56167,WGS_84,2010-8-2 21:0:0,2010-8-2 21:0:0,gps
漈凫,12.56733,48.56133,WGS_84,2010-8-3 6:0:0,2010-8-3 6:0:0,gps
漈凫,12.5675,48.56117,WGS_84,2010-8-3 9:0:0,2010-8-3 9:0:0,gps
漈凫,12.57233,48.56183,WGS_84,2010-8-3 15:0:0,2010-8-3 15:0:0,gps
漈凫,12.5725,48.56183,WGS_84,2010-8-3 21:0:0,2010-8-3 21:0:0,gps
漈凫,12.57233,48.56117,WGS_84,2010-8-4 6:0:0,2010-8-4 6:0:0,gps
漈凫,12.57417,48.5615,WGS_84,2010-8-4 9:0:0,2010-8-4 9:0:0,gps
漈凫,12.5675,48.56117,WGS_84,2010-8-4 15:0:0,2010-8-4 15:0:0,gps
漈凫,12.5745,48.5615,WGS_84,2010-8-4 21:0:0,2010-8-4 21:0:0,gps
漈凫,12.5725,48.56083,WGS_84,2010-8-5 6:0:0,2010-8-5 6:0:0,gps
漈凫,12.56733,48.56133,WGS_84,2010-8-5 9:0:0,2010-8-5 9:0:0,gps
漈凫,12.57083,48.56067,WGS_84,2010-8-5 15:0:0,2010-8-5 15:0:0,gps
漈凫,12.57083,48.56067,WGS_84,2010-8-5 21:0:0,2010-8-5 21:0:0,gps
漈凫,12.571,48.56067,WGS_84,2010-8-6 6:0:0,2010-8-6 6:0:0,gps
漈凫,12.571,48.56067,WGS_84,2010-8-6 9:0:0,2010-8-6 9:0:0,gps
漈凫,12.57233,48.56117,WGS_84,2010-8-6 15:0:0,2010-8-6 15:0:0,gps
漈凫,12.57083,48.5605,WGS_84,2010-8-6 21:0:0,2010-8-6 21:0:0,gps
漈凫,12.568,48.56167,WGS_84,2010-8-7 6:0:0,2010-8-7 6:0:0,gps
漈凫,12.56683,48.56117,WGS_84,2010-8-7 9:0:0,2010-8-7 9:0:0,gps
漈凫,12.5675,48.56133,WGS_84,2010-8-7 15:0:0,2010-8-7 15:0:0,gps
漈凫,12.5745,48.56117,WGS_84,2010-8-7 21:0:0,2010-8-7 21:0:0,gps
漈凫,12.568,48.56167,WGS_84,2010-8-8 6:0:0,2010-8-8 6:0:0,gps
漈凫,12.56833,48.5615,WGS_84,2010-8-8 9:0:0,2010-8-8 9:0:0,gps
漈凫,12.57017,48.56067,WGS_84,2010-8-8 15:0:0,2010-8-8 15:0:0,gps
漈凫,12.5745,48.56167,WGS_84,2010-8-8 21:0:0,2010-8-8 21:0:0,gps
漈凫,12.5745,48.5615,WGS_84,2010-8-9 6:0:0,2010-8-9 6:0:0,gps
漈凫,12.57483,48.56133,WGS_84,2010-8-9 9:0:0,2010-8-9 9:0:0,gps
漈凫,12.56933,48.56017,WGS_84,2010-8-9 15:0:0,2010-8-9 15:0:0,gps
漈凫,12.57467,48.56167,WGS_84,2010-8-9 21:0:0,2010-8-9 21:0:0,gps
漈凫,12.56817,48.5615,WGS_84,2010-8-10 6:0:0,2010-8-10 6:0:0,gps
漈凫,12.57067,48.5605,WGS_84,2010-8-10 9:0:0,2010-8-10 9:0:0,gps
漈凫,12.57333,48.5635,WGS_84,2010-8-10 15:0:0,2010-8-10 15:0:0,gps
漈凫,12.57467,48.56183,WGS_84,2010-8-10 21:0:0,2010-8-10 21:0:0,gps
漈凫,12.56783,48.5615,WGS_84,2010-8-11 6:0:0,2010-8-11 6:0:0,gps
漈凫,12.56733,48.56117,WGS_84,2010-8-11 9:0:0,2010-8-11 9:0:0,gps
漈凫,12.5675,48.56117,WGS_84,2010-8-11 15:0:0,2010-8-11 15:0:0,gps
漈凫,12.57233,48.56183,WGS_84,2010-8-11 21:0:0,2010-8-11 21:0:0,gps
漈凫,12.56733,48.56117,WGS_84,2010-8-12 6:0:0,2010-8-12 6:0:0,gps
漈凫,12.56767,48.56133,WGS_84,2010-8-12 9:0:0,2010-8-12 9:0:0,gps
漈凫,12.56733,48.56117,WGS_84,2010-8-12 15:0:0,2010-8-12 15:0:0,gps
漈凫,12.57233,48.56183,WGS_84,2010-8-12 21:0:0,2010-8-12 21:0:0,gps
漈凫,12.56733,48.56017,WGS_84,2010-8-13 6:0:0,2010-8-13 6:0:0,gps
漈凫,12.56783,48.56167,WGS_84,2010-8-13 9:0:0,2010-8-13 9:0:0,gps
漈凫,12.56733,48.56117,WGS_84,2010-8-13 15:0:0,2010-8-13 15:0:0,gps
漈凫,12.57217,48.56133,WGS_84,2010-8-13 21:0:0,2010-8-13 21:0:0,gps
漈凫,12.5675,48.56117,WGS_84,2010-8-14 6:0:0,2010-8-14 6:0:0,gps
漈凫,12.56767,48.5615,WGS_84,2010-8-14 9:0:0,2010-8-14 9:0:0,gps
漈凫,12.56767,48.56117,WGS_84,2010-8-14 15:0:0,2010-8-14 15:0:0,gps
漈凫,12.57417,48.56183,WGS_84,2010-8-14 21:0:0,2010-8-14 21:0:0,gps
漈凫,12.56683,48.56133,WGS_84,2010-8-15 6:0:0,2010-8-15 6:0:0,gps
漈凫,12.5675,48.56117,WGS_84,2010-8-15 9:0:0,2010-8-15 9:0:0,gps
漈凫,12.56717,48.56133,WGS_84,2010-8-15 15:0:0,2010-8-15 15:0:0,gps
漈凫,12.57433,48.56167,WGS_84,2010-8-15 21:0:0,2010-8-15 21:0:0,gps
漈凫,12.56733,48.56117,WGS_84,2010-8-16 6:0:0,2010-8-16 6:0:0,gps
漈凫,12.56717,48.56133,WGS_84,2010-8-16 9:0:0,2010-8-16 9:0:0,gps
漈凫,12.56717,48.56117,WGS_84,2010-8-16 15:0:0,2010-8-16 15:0:0,gps
漈凫,12.5745,48.56183,WGS_84,2010-8-16 21:0:0,2010-8-16 21:0:0,gps
漈凫,12.57233,48.562,WGS_84,2010-8-17 6:0:0,2010-8-17 6:0:0,gps
漈凫,12.56733,48.561,WGS_84,2010-8-17 9:0:0,2010-8-17 9:0:0,gps
漈凫,12.573,48.56217,WGS_84,2010-8-17 15:0:0,2010-8-17 15:0:0,gps
漈凫,12.57233,48.56167,WGS_84,2010-8-17 21:0:0,2010-8-17 21:0:0,gps
漈凫,12.57267,48.562,WGS_84,2010-8-18 6:0:0,2010-8-18 6:0:0,gps
漈凫,12.56767,48.56133,WGS_84,2010-8-18 9:0:0,2010-8-18 9:0:0,gps
漈凫,12.56717,48.56117,WGS_84,2010-8-18 15:0:0,2010-8-18 15:0:0,gps
漈凫,12.57433,48.56183,WGS_84,2010-8-18 21:0:0,2010-8-18 21:0:0,gps
漈凫,12.56733,48.56133,WGS_84,2010-8-19 6:0:0,2010-8-19 6:0:0,gps
漈凫,12.56717,48.56117,WGS_84,2010-8-19 15:0:0,2010-8-19 15:0:0,gps
漈凫,12.5725,48.56183,WGS_84,2010-8-19 21:0:0,2010-8-19 21:0:0,gps
漈凫,12.56717,48.56117,WGS_84,2010-8-20 6:0:0,2010-8-20 6:0:0,gps
漈凫,12.5725,48.56183,WGS_84,2010-8-20 9:0:0,2010-8-20 9:0:0,gps
漈凫,12.57083,48.56067,WGS_84,2010-8-20 15:0:0,2010-8-20 15:0:0,gps
漈凫,12.5745,48.56183,WGS_84,2010-8-20 21:0:0,2010-8-20 21:0:0,gps
漈凫,12.56717,48.56117,WGS_84,2010-8-21 6:0:0,2010-8-21 6:0:0,gps
漈凫,12.5675,48.56133,WGS_84,2010-8-21 9:0:0,2010-8-21 9:0:0,gps
漈凫,12.57233,48.56133,WGS_84,2010-8-21 15:0:0,2010-8-21 15:0:0,gps
漈凫,12.57233,48.56183,WGS_84,2010-8-21 21:0:0,2010-8-21 21:0:0,gps
漈凫,12.56717,48.56133,WGS_84,2010-8-22 6:0:0,2010-8-22 6:0:0,gps
漈凫,12.56733,48.56117,WGS_84,2010-8-22 9:0:0,2010-8-22 9:0:0,gps
漈凫,12.56717,48.56117,WGS_84,2010-8-22 15:0:0,2010-8-22 15:0:0,gps
漈凫,12.5745,48.56167,WGS_84,2010-8-22 21:0:0,2010-8-22 21:0:0,gps
漈凫,12.5675,48.56133,WGS_84,2010-8-23 6:0:0,2010-8-23 6:0:0,gps
漈凫,12.57233,48.56133,WGS_84,2010-8-23 9:0:0,2010-8-23 9:0:0,gps
漈凫,12.56717,48.56117,WGS_84,2010-8-23 15:0:0,2010-8-23 15:0:0,gps
漈凫,12.57267,48.56117,WGS_84,2010-8-23 21:0:0,2010-8-23 21:0:0,gps
